,Address,Business info,Price range,Restaurant name,Review counts,Yes/No
271,"10 Mercer St, Seattle, WA 98109",Accepts Credit Cards,20.5,Sal Y Limon,103,Yes
272,"10 Mercer St, Seattle, WA 98109",Wheelchair Accessible,20.5,Sal Y Limon,103,Yes
273,"10 Mercer St, Seattle, WA 98109",Good for Kids,20.5,Sal Y Limon,103,Yes
274,"10 Mercer St, Seattle, WA 98109",Good for Groups,20.5,Sal Y Limon,103,Yes
275,"10 Mercer St, Seattle, WA 98109",Alcohol,20.5,Sal Y Limon,103,Full Bar
276,"10 Mercer St, Seattle, WA 98109",Happy Hour,20.5,Sal Y Limon,103,Yes
277,"10 Mercer St, Seattle, WA 98109",Smoking,20.5,Sal Y Limon,103,No
278,"10 Mercer St, Seattle, WA 98109",Outdoor Seating,20.5,Sal Y Limon,103,No
279,"10 Mercer St, Seattle, WA 98109",Wi-Fi,20.5,Sal Y Limon,103,Free
280,"10 Mercer St, Seattle, WA 98109",Has TV,20.5,Sal Y Limon,103,Yes
281,"10 Mercer St, Seattle, WA 98109",Waiter Service,20.5,Sal Y Limon,103,Yes
282,"7900 E Green Lake Dr N, Seattle, WA 98115",Takes Reservations,NA,Cocina Oaxaca,34,No
283,"7900 E Green Lake Dr N, Seattle, WA 98115",Take-out,NA,Cocina Oaxaca,34,Yes
284,"7900 E Green Lake Dr N, Seattle, WA 98115",Accepts Credit Cards,NA,Cocina Oaxaca,34,Yes
285,"7900 E Green Lake Dr N, Seattle, WA 98115",Good for Kids,NA,Cocina Oaxaca,34,Yes
286,"7900 E Green Lake Dr N, Seattle, WA 98115",Happy Hour,NA,Cocina Oaxaca,34,Yes
287,"2630 1st Ave, Seattle, WA 98121",Takes Reservations,20.5,Taqueria Cantina,282,No
288,"2630 1st Ave, Seattle, WA 98121",Delivery,20.5,Taqueria Cantina,282,Yes
289,"2630 1st Ave, Seattle, WA 98121",Take-out,20.5,Taqueria Cantina,282,Yes
290,"2630 1st Ave, Seattle, WA 98121",Accepts Credit Cards,20.5,Taqueria Cantina,282,Yes
291,"2630 1st Ave, Seattle, WA 98121",Accepts Apple Pay,20.5,Taqueria Cantina,282,Yes
292,"2630 1st Ave, Seattle, WA 98121",Accepts Google Pay,20.5,Taqueria Cantina,282,No
293,"2630 1st Ave, Seattle, WA 98121",Good For,20.5,Taqueria Cantina,282,"Lunch, Dinner"
294,"2630 1st Ave, Seattle, WA 98121",Parking,20.5,Taqueria Cantina,282,Street
295,"2630 1st Ave, Seattle, WA 98121",Bike Parking,20.5,Taqueria Cantina,282,Yes
296,"2630 1st Ave, Seattle, WA 98121",Wheelchair Accessible,20.5,Taqueria Cantina,282,Yes
297,"2630 1st Ave, Seattle, WA 98121",Good for Kids,20.5,Taqueria Cantina,282,Yes
298,"2630 1st Ave, Seattle, WA 98121",Good for Groups,20.5,Taqueria Cantina,282,Yes
299,"2630 1st Ave, Seattle, WA 98121",Attire,20.5,Taqueria Cantina,282,Casual
300,"2630 1st Ave, Seattle, WA 98121",Ambience,20.5,Taqueria Cantina,282,Casual
301,"2630 1st Ave, Seattle, WA 98121",Noise Level,20.5,Taqueria Cantina,282,Average
302,"2630 1st Ave, Seattle, WA 98121",Good For Dancing,20.5,Taqueria Cantina,282,No
303,"2630 1st Ave, Seattle, WA 98121",Alcohol,20.5,Taqueria Cantina,282,Full Bar
304,"2630 1st Ave, Seattle, WA 98121",Happy Hour,20.5,Taqueria Cantina,282,Yes
305,"2630 1st Ave, Seattle, WA 98121",Best Nights,20.5,Taqueria Cantina,282,"Thu, Fri"
306,"2630 1st Ave, Seattle, WA 98121",Coat Check,20.5,Taqueria Cantina,282,No
307,"2630 1st Ave, Seattle, WA 98121",Smoking,20.5,Taqueria Cantina,282,No
308,"2630 1st Ave, Seattle, WA 98121",Outdoor Seating,20.5,Taqueria Cantina,282,Yes
309,"2630 1st Ave, Seattle, WA 98121",Wi-Fi,20.5,Taqueria Cantina,282,Free
310,"2630 1st Ave, Seattle, WA 98121",Has TV,20.5,Taqueria Cantina,282,Yes
311,"2630 1st Ave, Seattle, WA 98121",Waiter Service,20.5,Taqueria Cantina,282,Yes
312,"2630 1st Ave, Seattle, WA 98121",Caters,20.5,Taqueria Cantina,282,No
313,"2630 1st Ave, Seattle, WA 98121",Has Pool Table,20.5,Taqueria Cantina,282,No
314,"2359 10th Ave E, Seattle, WA 98102",Liked by Vegetarians,20.5,D’ La Santa,159,Yes
315,"2359 10th Ave E, Seattle, WA 98102",Takes Reservations,20.5,D’ La Santa,159,No
316,"2359 10th Ave E, Seattle, WA 98102",Delivery,20.5,D’ La Santa,159,Yes
317,"2359 10th Ave E, Seattle, WA 98102",Take-out,20.5,D’ La Santa,159,Yes
318,"2359 10th Ave E, Seattle, WA 98102",Accepts Credit Cards,20.5,D’ La Santa,159,Yes
319,"2359 10th Ave E, Seattle, WA 98102",Good For,20.5,D’ La Santa,159,"Lunch, Dinner"
320,"2359 10th Ave E, Seattle, WA 98102",Bike Parking,20.5,D’ La Santa,159,Yes
321,"2359 10th Ave E, Seattle, WA 98102",Wheelchair Accessible,20.5,D’ La Santa,159,Yes
322,"2359 10th Ave E, Seattle, WA 98102",Good for Kids,20.5,D’ La Santa,159,Yes
323,"2359 10th Ave E, Seattle, WA 98102",Good for Groups,20.5,D’ La Santa,159,Yes
324,"2359 10th Ave E, Seattle, WA 98102",Attire,20.5,D’ La Santa,159,Casual
325,"2359 10th Ave E, Seattle, WA 98102",Ambience,20.5,D’ La Santa,159,"Casual, Intimate, Romantic"
326,"2359 10th Ave E, Seattle, WA 98102",Noise Level,20.5,D’ La Santa,159,Average
327,"2359 10th Ave E, Seattle, WA 98102",Alcohol,20.5,D’ La Santa,159,Full Bar
328,"2359 10th Ave E, Seattle, WA 98102",Happy Hour,20.5,D’ La Santa,159,No
329,"2359 10th Ave E, Seattle, WA 98102",Outdoor Seating,20.5,D’ La Santa,159,No
330,"2359 10th Ave E, Seattle, WA 98102",Wi-Fi,20.5,D’ La Santa,159,Free
331,"2359 10th Ave E, Seattle, WA 98102",Has TV,20.5,D’ La Santa,159,No
332,"2359 10th Ave E, Seattle, WA 98102",Dogs Allowed,20.5,D’ La Santa,159,No
333,"2359 10th Ave E, Seattle, WA 98102",Waiter Service,20.5,D’ La Santa,159,Yes
334,"2359 10th Ave E, Seattle, WA 98102",Caters,20.5,D’ La Santa,159,No
335,"350 Terry Ave N, Seattle, WA 98109",Liked by Vegans,20.5,Cactus Restaurants,641,Yes
336,"350 Terry Ave N, Seattle, WA 98109",Liked by Vegetarians,20.5,Cactus Restaurants,641,Yes
337,"350 Terry Ave N, Seattle, WA 98109",Takes Reservations,20.5,Cactus Restaurants,641,Yes
338,"350 Terry Ave N, Seattle, WA 98109",Delivery,20.5,Cactus Restaurants,641,No
339,"350 Terry Ave N, Seattle, WA 98109",Take-out,20.5,Cactus Restaurants,641,Yes
340,"350 Terry Ave N, Seattle, WA 98109",Accepts Credit Cards,20.5,Cactus Restaurants,641,Yes
341,"350 Terry Ave N, Seattle, WA 98109",Accepts Apple Pay,20.5,Cactus Restaurants,641,No
342,"350 Terry Ave N, Seattle, WA 98109",Good For,20.5,Cactus Restaurants,641,"Lunch, Dinner"
343,"350 Terry Ave N, Seattle, WA 98109",Parking,20.5,Cactus Restaurants,641,Street
344,"350 Terry Ave N, Seattle, WA 98109",Bike Parking,20.5,Cactus Restaurants,641,Yes
345,"350 Terry Ave N, Seattle, WA 98109",Good for Kids,20.5,Cactus Restaurants,641,Yes
346,"350 Terry Ave N, Seattle, WA 98109",Good for Groups,20.5,Cactus Restaurants,641,Yes
347,"350 Terry Ave N, Seattle, WA 98109",Attire,20.5,Cactus Restaurants,641,Casual
348,"350 Terry Ave N, Seattle, WA 98109",Ambience,20.5,Cactus Restaurants,641,"Casual, Trendy"
349,"350 Terry Ave N, Seattle, WA 98109",Noise Level,20.5,Cactus Restaurants,641,Average
350,"350 Terry Ave N, Seattle, WA 98109",Alcohol,20.5,Cactus Restaurants,641,Full Bar
351,"350 Terry Ave N, Seattle, WA 98109",Happy Hour,20.5,Cactus Restaurants,641,Yes
352,"350 Terry Ave N, Seattle, WA 98109",Outdoor Seating,20.5,Cactus Restaurants,641,Yes
353,"350 Terry Ave N, Seattle, WA 98109",Wi-Fi,20.5,Cactus Restaurants,641,No
354,"350 Terry Ave N, Seattle, WA 98109",Has TV,20.5,Cactus Restaurants,641,Yes
355,"350 Terry Ave N, Seattle, WA 98109",Caters,20.5,Cactus Restaurants,641,Yes
356,"4705 Aurora Ave N, Seattle, WA 98103",Takes Reservations,20.5,El Legendario Mexican Restaurant,132,Yes
357,"4705 Aurora Ave N, Seattle, WA 98103",Delivery,20.5,El Legendario Mexican Restaurant,132,No
358,"4705 Aurora Ave N, Seattle, WA 98103",Take-out,20.5,El Legendario Mexican Restaurant,132,Yes
359,"4705 Aurora Ave N, Seattle, WA 98103",Accepts Credit Cards,20.5,El Legendario Mexican Restaurant,132,Yes
360,"4705 Aurora Ave N, Seattle, WA 98103",Accepts Apple Pay,20.5,El Legendario Mexican Restaurant,132,No
361,"4705 Aurora Ave N, Seattle, WA 98103",Good For,20.5,El Legendario Mexican Restaurant,132,"Lunch, Dinner"
362,"4705 Aurora Ave N, Seattle, WA 98103",Parking,20.5,El Legendario Mexican Restaurant,132,Street
363,"4705 Aurora Ave N, Seattle, WA 98103",Bike Parking,20.5,El Legendario Mexican Restaurant,132,Yes
364,"4705 Aurora Ave N, Seattle, WA 98103",Wheelchair Accessible,20.5,El Legendario Mexican Restaurant,132,Yes
365,"4705 Aurora Ave N, Seattle, WA 98103",Good for Kids,20.5,El Legendario Mexican Restaurant,132,Yes
366,"4705 Aurora Ave N, Seattle, WA 98103",Good for Groups,20.5,El Legendario Mexican Restaurant,132,Yes
367,"4705 Aurora Ave N, Seattle, WA 98103",Attire,20.5,El Legendario Mexican Restaurant,132,Casual
368,"4705 Aurora Ave N, Seattle, WA 98103",Ambience,20.5,El Legendario Mexican Restaurant,132,Casual
369,"4705 Aurora Ave N, Seattle, WA 98103",Noise Level,20.5,El Legendario Mexican Restaurant,132,Average
370,"4705 Aurora Ave N, Seattle, WA 98103",Alcohol,20.5,El Legendario Mexican Restaurant,132,Beer & Wine Only
371,"4705 Aurora Ave N, Seattle, WA 98103",Outdoor Seating,20.5,El Legendario Mexican Restaurant,132,No
372,"4705 Aurora Ave N, Seattle, WA 98103",Wi-Fi,20.5,El Legendario Mexican Restaurant,132,No
373,"4705 Aurora Ave N, Seattle, WA 98103",Has TV,20.5,El Legendario Mexican Restaurant,132,Yes
374,"4705 Aurora Ave N, Seattle, WA 98103",Waiter Service,20.5,El Legendario Mexican Restaurant,132,Yes
375,"4705 Aurora Ave N, Seattle, WA 98103",Caters,20.5,El Legendario Mexican Restaurant,132,Yes
376,"4705 Aurora Ave N, Seattle, WA 98103",Gender Neutral Restrooms,20.5,El Legendario Mexican Restaurant,132,Yes
377,"2820 Alki Ave SW, Seattle, WA 98116",Liked by Vegetarians,20.5,Cactus Restaurants,718,Yes
378,"2820 Alki Ave SW, Seattle, WA 98116",Takes Reservations,20.5,Cactus Restaurants,718,Yes
379,"2820 Alki Ave SW, Seattle, WA 98116",Delivery,20.5,Cactus Restaurants,718,No
380,"2820 Alki Ave SW, Seattle, WA 98116",Take-out,20.5,Cactus Restaurants,718,Yes
381,"2820 Alki Ave SW, Seattle, WA 98116",Accepts Credit Cards,20.5,Cactus Restaurants,718,Yes
382,"2820 Alki Ave SW, Seattle, WA 98116",Accepts Apple Pay,20.5,Cactus Restaurants,718,No
383,"2820 Alki Ave SW, Seattle, WA 98116",Accepts Google Pay,20.5,Cactus Restaurants,718,No
384,"2820 Alki Ave SW, Seattle, WA 98116",Accepts Bitcoin,20.5,Cactus Restaurants,718,No
385,"2820 Alki Ave SW, Seattle, WA 98116",Good For,20.5,Cactus Restaurants,718,"Lunch, Dinner"
386,"2820 Alki Ave SW, Seattle, WA 98116",Parking,20.5,Cactus Restaurants,718,Street
387,"2820 Alki Ave SW, Seattle, WA 98116",Bike Parking,20.5,Cactus Restaurants,718,Yes
388,"2820 Alki Ave SW, Seattle, WA 98116",Good for Kids,20.5,Cactus Restaurants,718,Yes
389,"2820 Alki Ave SW, Seattle, WA 98116",Good for Groups,20.5,Cactus Restaurants,718,Yes
390,"2820 Alki Ave SW, Seattle, WA 98116",Attire,20.5,Cactus Restaurants,718,Casual
391,"2820 Alki Ave SW, Seattle, WA 98116",Ambience,20.5,Cactus Restaurants,718,Casual
392,"2820 Alki Ave SW, Seattle, WA 98116",Noise Level,20.5,Cactus Restaurants,718,Average
393,"2820 Alki Ave SW, Seattle, WA 98116",Alcohol,20.5,Cactus Restaurants,718,Full Bar
394,"2820 Alki Ave SW, Seattle, WA 98116",Happy Hour,20.5,Cactus Restaurants,718,Yes
395,"2820 Alki Ave SW, Seattle, WA 98116",Outdoor Seating,20.5,Cactus Restaurants,718,Yes
396,"2820 Alki Ave SW, Seattle, WA 98116",Wi-Fi,20.5,Cactus Restaurants,718,Free
397,"2820 Alki Ave SW, Seattle, WA 98116",Has TV,20.5,Cactus Restaurants,718,Yes
398,"2820 Alki Ave SW, Seattle, WA 98116",Caters,20.5,Cactus Restaurants,718,Yes
399,"129 1st Ave N, Seattle, WA 98109",Liked by Vegetarians,20.5,Plaza Garibaldi,292,Yes
400,"129 1st Ave N, Seattle, WA 98109",Takes Reservations,20.5,Plaza Garibaldi,292,Yes
401,"129 1st Ave N, Seattle, WA 98109",Delivery,20.5,Plaza Garibaldi,292,Yes
402,"129 1st Ave N, Seattle, WA 98109",Take-out,20.5,Plaza Garibaldi,292,Yes
403,"129 1st Ave N, Seattle, WA 98109",Accepts Credit Cards,20.5,Plaza Garibaldi,292,Yes
404,"129 1st Ave N, Seattle, WA 98109",Accepts Apple Pay,20.5,Plaza Garibaldi,292,No
405,"129 1st Ave N, Seattle, WA 98109",Good For,20.5,Plaza Garibaldi,292,"Lunch, Dinner"
406,"129 1st Ave N, Seattle, WA 98109",Parking,20.5,Plaza Garibaldi,292,Private Lot
407,"129 1st Ave N, Seattle, WA 98109",Bike Parking,20.5,Plaza Garibaldi,292,Yes
408,"129 1st Ave N, Seattle, WA 98109",Good for Kids,20.5,Plaza Garibaldi,292,Yes
409,"129 1st Ave N, Seattle, WA 98109",Good for Groups,20.5,Plaza Garibaldi,292,Yes
410,"129 1st Ave N, Seattle, WA 98109",Attire,20.5,Plaza Garibaldi,292,Casual
411,"129 1st Ave N, Seattle, WA 98109",Ambience,20.5,Plaza Garibaldi,292,Casual
412,"129 1st Ave N, Seattle, WA 98109",Noise Level,20.5,Plaza Garibaldi,292,Average
413,"129 1st Ave N, Seattle, WA 98109",Music,20.5,Plaza Garibaldi,292,Karaoke
414,"129 1st Ave N, Seattle, WA 98109",Alcohol,20.5,Plaza Garibaldi,292,Full Bar
415,"129 1st Ave N, Seattle, WA 98109",Happy Hour,20.5,Plaza Garibaldi,292,Yes
416,"129 1st Ave N, Seattle, WA 98109",Best Nights,20.5,Plaza Garibaldi,292,"Wed, Fri, Sat"
417,"129 1st Ave N, Seattle, WA 98109",Smoking,20.5,Plaza Garibaldi,292,No
418,"129 1st Ave N, Seattle, WA 98109",Outdoor Seating,20.5,Plaza Garibaldi,292,No
419,"129 1st Ave N, Seattle, WA 98109",Wi-Fi,20.5,Plaza Garibaldi,292,Free
420,"129 1st Ave N, Seattle, WA 98109",Has TV,20.5,Plaza Garibaldi,292,Yes
421,"129 1st Ave N, Seattle, WA 98109",Caters,20.5,Plaza Garibaldi,292,Yes
422,"5242 Leary Ave NW, Seattle, WA 98107",Liked by Vegetarians,20.5,Senor Moose Cafe,866,Yes
423,"5242 Leary Ave NW, Seattle, WA 98107",Takes Reservations,20.5,Senor Moose Cafe,866,No
424,"5242 Leary Ave NW, Seattle, WA 98107",Delivery,20.5,Senor Moose Cafe,866,No
425,"5242 Leary Ave NW, Seattle, WA 98107",Take-out,20.5,Senor Moose Cafe,866,Yes
426,"5242 Leary Ave NW, Seattle, WA 98107",Accepts Credit Cards,20.5,Senor Moose Cafe,866,Yes
427,"5242 Leary Ave NW, Seattle, WA 98107",Accepts Apple Pay,20.5,Senor Moose Cafe,866,No
428,"5242 Leary Ave NW, Seattle, WA 98107",Good For,20.5,Senor Moose Cafe,866,Dinner
429,"5242 Leary Ave NW, Seattle, WA 98107",Parking,20.5,Senor Moose Cafe,866,Street
430,"5242 Leary Ave NW, Seattle, WA 98107",Bike Parking,20.5,Senor Moose Cafe,866,Yes
431,"5242 Leary Ave NW, Seattle, WA 98107",Wheelchair Accessible,20.5,Senor Moose Cafe,866,Yes
432,"5242 Leary Ave NW, Seattle, WA 98107",Good for Kids,20.5,Senor Moose Cafe,866,Yes
433,"5242 Leary Ave NW, Seattle, WA 98107",Good for Groups,20.5,Senor Moose Cafe,866,Yes
434,"5242 Leary Ave NW, Seattle, WA 98107",Attire,20.5,Senor Moose Cafe,866,Casual
435,"5242 Leary Ave NW, Seattle, WA 98107",Ambience,20.5,Senor Moose Cafe,866,Casual
436,"5242 Leary Ave NW, Seattle, WA 98107",Noise Level,20.5,Senor Moose Cafe,866,Average
437,"5242 Leary Ave NW, Seattle, WA 98107",Alcohol,20.5,Senor Moose Cafe,866,Full Bar
438,"5242 Leary Ave NW, Seattle, WA 98107",Outdoor Seating,20.5,Senor Moose Cafe,866,No
439,"5242 Leary Ave NW, Seattle, WA 98107",Wi-Fi,20.5,Senor Moose Cafe,866,No
440,"5242 Leary Ave NW, Seattle, WA 98107",Has TV,20.5,Senor Moose Cafe,866,No
441,"5242 Leary Ave NW, Seattle, WA 98107",Waiter Service,20.5,Senor Moose Cafe,866,Yes
442,"5242 Leary Ave NW, Seattle, WA 98107",Caters,20.5,Senor Moose Cafe,866,Yes
443,"4307 Fremont Ave N, Seattle, WA 98103",Liked by Vegetarians,20.5,Pecado Bueno,493,Yes
444,"4307 Fremont Ave N, Seattle, WA 98103",Takes Reservations,20.5,Pecado Bueno,493,No
445,"4307 Fremont Ave N, Seattle, WA 98103",Delivery,20.5,Pecado Bueno,493,No
446,"4307 Fremont Ave N, Seattle, WA 98103",Take-out,20.5,Pecado Bueno,493,Yes
447,"4307 Fremont Ave N, Seattle, WA 98103",Accepts Credit Cards,20.5,Pecado Bueno,493,Yes
448,"4307 Fremont Ave N, Seattle, WA 98103",Accepts Apple Pay,20.5,Pecado Bueno,493,No
449,"4307 Fremont Ave N, Seattle, WA 98103",Accepts Google Pay,20.5,Pecado Bueno,493,No
450,"4307 Fremont Ave N, Seattle, WA 98103",Good For,20.5,Pecado Bueno,493,"Lunch, Dinner"
451,"4307 Fremont Ave N, Seattle, WA 98103",Parking,20.5,Pecado Bueno,493,Street
452,"4307 Fremont Ave N, Seattle, WA 98103",Bike Parking,20.5,Pecado Bueno,493,Yes
453,"4307 Fremont Ave N, Seattle, WA 98103",Good for Kids,20.5,Pecado Bueno,493,Yes
454,"4307 Fremont Ave N, Seattle, WA 98103",Good for Groups,20.5,Pecado Bueno,493,Yes
455,"4307 Fremont Ave N, Seattle, WA 98103",Attire,20.5,Pecado Bueno,493,Casual
456,"4307 Fremont Ave N, Seattle, WA 98103",Ambience,20.5,Pecado Bueno,493,Casual
457,"4307 Fremont Ave N, Seattle, WA 98103",Noise Level,20.5,Pecado Bueno,493,Average
458,"4307 Fremont Ave N, Seattle, WA 98103",Alcohol,20.5,Pecado Bueno,493,Full Bar
459,"4307 Fremont Ave N, Seattle, WA 98103",Happy Hour,20.5,Pecado Bueno,493,Yes
460,"4307 Fremont Ave N, Seattle, WA 98103",Outdoor Seating,20.5,Pecado Bueno,493,Yes
461,"4307 Fremont Ave N, Seattle, WA 98103",Wi-Fi,20.5,Pecado Bueno,493,No
462,"4307 Fremont Ave N, Seattle, WA 98103",Has TV,20.5,Pecado Bueno,493,Yes
463,"4307 Fremont Ave N, Seattle, WA 98103",Waiter Service,20.5,Pecado Bueno,493,No
464,"4307 Fremont Ave N, Seattle, WA 98103",Caters,20.5,Pecado Bueno,493,Yes
465,"4307 Fremont Ave N, Seattle, WA 98103",Gender Neutral Restrooms,20.5,Pecado Bueno,493,Yes
466,"301 NW 85th St, Seattle, WA 98117",Takes Reservations,10,Taquería Tequila Authentic Mexican Food,286,No
467,"301 NW 85th St, Seattle, WA 98117",Delivery,10,Taquería Tequila Authentic Mexican Food,286,No
468,"301 NW 85th St, Seattle, WA 98117",Take-out,10,Taquería Tequila Authentic Mexican Food,286,Yes
469,"301 NW 85th St, Seattle, WA 98117",Accepts Credit Cards,10,Taquería Tequila Authentic Mexican Food,286,Yes
470,"301 NW 85th St, Seattle, WA 98117",Accepts Apple Pay,10,Taquería Tequila Authentic Mexican Food,286,No
471,"301 NW 85th St, Seattle, WA 98117",Good For,10,Taquería Tequila Authentic Mexican Food,286,"Lunch, Dinner"
472,"301 NW 85th St, Seattle, WA 98117",Parking,10,Taquería Tequila Authentic Mexican Food,286,Private Lot
473,"301 NW 85th St, Seattle, WA 98117",Bike Parking,10,Taquería Tequila Authentic Mexican Food,286,Yes
474,"301 NW 85th St, Seattle, WA 98117",Good for Kids,10,Taquería Tequila Authentic Mexican Food,286,Yes
475,"301 NW 85th St, Seattle, WA 98117",Good for Groups,10,Taquería Tequila Authentic Mexican Food,286,Yes
476,"301 NW 85th St, Seattle, WA 98117",Attire,10,Taquería Tequila Authentic Mexican Food,286,Casual
477,"301 NW 85th St, Seattle, WA 98117",Ambience,10,Taquería Tequila Authentic Mexican Food,286,Casual
478,"301 NW 85th St, Seattle, WA 98117",Noise Level,10,Taquería Tequila Authentic Mexican Food,286,Average
479,"301 NW 85th St, Seattle, WA 98117",Alcohol,10,Taquería Tequila Authentic Mexican Food,286,Full Bar
480,"301 NW 85th St, Seattle, WA 98117",Outdoor Seating,10,Taquería Tequila Authentic Mexican Food,286,No
481,"301 NW 85th St, Seattle, WA 98117",Wi-Fi,10,Taquería Tequila Authentic Mexican Food,286,No
482,"301 NW 85th St, Seattle, WA 98117",Has TV,10,Taquería Tequila Authentic Mexican Food,286,Yes
483,"301 NW 85th St, Seattle, WA 98117",Waiter Service,10,Taquería Tequila Authentic Mexican Food,286,No
484,"301 NW 85th St, Seattle, WA 98117",Caters,10,Taquería Tequila Authentic Mexican Food,286,Yes
485,"3209 Beacon Ave S, Seattle, WA 98144",Has Gluten-free Options,20.5,El Quetzal,264,Yes
486,"3209 Beacon Ave S, Seattle, WA 98144",Liked by Vegetarians,20.5,El Quetzal,264,Yes
487,"3209 Beacon Ave S, Seattle, WA 98144",Takes Reservations,20.5,El Quetzal,264,Yes
488,"3209 Beacon Ave S, Seattle, WA 98144",Delivery,20.5,El Quetzal,264,No
489,"3209 Beacon Ave S, Seattle, WA 98144",Take-out,20.5,El Quetzal,264,Yes
490,"3209 Beacon Ave S, Seattle, WA 98144",Accepts Credit Cards,20.5,El Quetzal,264,Yes
491,"3209 Beacon Ave S, Seattle, WA 98144",Accepts Apple Pay,20.5,El Quetzal,264,No
492,"3209 Beacon Ave S, Seattle, WA 98144",Accepts Google Pay,20.5,El Quetzal,264,No
493,"3209 Beacon Ave S, Seattle, WA 98144",Good For,20.5,El Quetzal,264,"Lunch, Dinner"
494,"3209 Beacon Ave S, Seattle, WA 98144",Parking,20.5,El Quetzal,264,Street
495,"3209 Beacon Ave S, Seattle, WA 98144",Bike Parking,20.5,El Quetzal,264,Yes
496,"3209 Beacon Ave S, Seattle, WA 98144",Good for Kids,20.5,El Quetzal,264,Yes
497,"3209 Beacon Ave S, Seattle, WA 98144",Good for Groups,20.5,El Quetzal,264,Yes
498,"3209 Beacon Ave S, Seattle, WA 98144",Attire,20.5,El Quetzal,264,Casual
499,"3209 Beacon Ave S, Seattle, WA 98144",Ambience,20.5,El Quetzal,264,Casual
500,"3209 Beacon Ave S, Seattle, WA 98144",Noise Level,20.5,El Quetzal,264,Average
501,"3209 Beacon Ave S, Seattle, WA 98144",Alcohol,20.5,El Quetzal,264,Full Bar
502,"3209 Beacon Ave S, Seattle, WA 98144",Outdoor Seating,20.5,El Quetzal,264,Yes
503,"3209 Beacon Ave S, Seattle, WA 98144",Wi-Fi,20.5,El Quetzal,264,Free
504,"3209 Beacon Ave S, Seattle, WA 98144",Has TV,20.5,El Quetzal,264,Yes
505,"3209 Beacon Ave S, Seattle, WA 98144",Caters,20.5,El Quetzal,264,Yes
506,"5313 Ballard Ave NW, Seattle, WA 98107",Takes Reservations,20.5,Gracia,195,Yes
507,"5313 Ballard Ave NW, Seattle, WA 98107",Delivery,20.5,Gracia,195,No
508,"5313 Ballard Ave NW, Seattle, WA 98107",Take-out,20.5,Gracia,195,Yes
509,"5313 Ballard Ave NW, Seattle, WA 98107",Accepts Credit Cards,20.5,Gracia,195,Yes
510,"5313 Ballard Ave NW, Seattle, WA 98107",Accepts Apple Pay,20.5,Gracia,195,No
511,"5313 Ballard Ave NW, Seattle, WA 98107",Accepts Bitcoin,20.5,Gracia,195,No
512,"5313 Ballard Ave NW, Seattle, WA 98107",Good For,20.5,Gracia,195,"Lunch, Dinner"
513,"5313 Ballard Ave NW, Seattle, WA 98107",Parking,20.5,Gracia,195,Street
514,"5313 Ballard Ave NW, Seattle, WA 98107",Bike Parking,20.5,Gracia,195,Yes
515,"5313 Ballard Ave NW, Seattle, WA 98107",Wheelchair Accessible,20.5,Gracia,195,Yes
516,"5313 Ballard Ave NW, Seattle, WA 98107",Good for Kids,20.5,Gracia,195,Yes
517,"5313 Ballard Ave NW, Seattle, WA 98107",Good for Groups,20.5,Gracia,195,Yes
518,"5313 Ballard Ave NW, Seattle, WA 98107",Attire,20.5,Gracia,195,Casual
519,"5313 Ballard Ave NW, Seattle, WA 98107",Ambience,20.5,Gracia,195,"Casual, Trendy"
520,"5313 Ballard Ave NW, Seattle, WA 98107",Noise Level,20.5,Gracia,195,Average
